,age,gender,amount,fraud,es_transportation,es_health,es_hyper,es_food,es_wellnessandbeauty,es_fashion,es_hotelservices,es_sportsandtoys,es_barsandrestaurants,es_home,es_tech,es_contents,es_otherservices,es_travel,es_leisure
212971,2,F,11.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28637,2,F,40.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58500,4,M,19.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108528,2,F,33.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131801,1,M,50.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256144,4,M,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69483,2,F,30.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225837,3,F,39.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236685,3,M,52.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459567,3,M,17.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445213,5,F,12.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343612,2,M,37.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38795,2,F,6.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534733,0,F,45.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154162,5,M,22.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395099,3,F,14.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564113,2,F,21.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577570,4,F,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120162,2,F,31.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116942,2,M,23.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19400,3,M,64.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550307,3,M,84.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349435,3,M,31.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593925,5,F,18.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286561,2,M,47.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32195,5,F,7.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388985,1,F,8.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32339,4,M,26.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10416,5,F,31.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460026,6,F,60.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114954,3,M,2.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23661,1,M,33.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65915,2,F,43.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
361753,5,M,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140513,4,F,9.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257241,1,M,35.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57441,2,M,45.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432564,4,M,32.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562088,6,F,39.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459074,0,M,20.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280957,3,F,51.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391425,2,F,7.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127174,3,F,12.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281493,3,M,7.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527600,2,M,31.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338890,6,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403548,6,F,26.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281322,3,M,8.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251726,2,F,55.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396598,1,F,24.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518381,5,F,12.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516564,6,F,17.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12001,2,M,8.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584625,4,M,22.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266034,6,M,14.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325242,4,F,29.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453970,1,M,25.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533345,4,F,6.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,4,M,16.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195633,3,M,14.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353389,3,M,6.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330066,5,M,9.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12255,1,M,52.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365606,6,F,41.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480626,2,F,20.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393944,2,F,9.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536242,2,F,17.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216598,2,F,83.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167772,1,M,51.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260329,1,M,45.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150035,6,M,31.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572806,2,F,9.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345517,3,F,23.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568009,4,F,25.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568756,4,M,65.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357100,4,M,32.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45553,3,F,46.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6587,3,F,19.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331297,2,M,26.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570559,5,M,38.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353144,4,M,70.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117612,3,F,10.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130136,3,F,50.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113785,2,F,5.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418917,5,F,15.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44824,1,M,3.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230357,3,F,130.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
199127,2,F,2.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548694,6,F,76.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113000,5,F,38.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86882,2,F,23.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80261,5,M,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401148,2,F,51.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
520153,1,F,21.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248666,2,F,4.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252154,2,M,50.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501139,1,F,17.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538632,1,M,14.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63912,5,F,27.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22062,4,M,55.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463847,3,F,4.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53293,2,M,30.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535764,3,F,48.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79216,5,F,11.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538786,4,F,9.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377712,2,M,52.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440258,5,F,35.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137306,3,M,25.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
584776,4,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278703,2,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358911,3,F,4.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284827,2,F,38.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228952,5,F,5.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90465,6,M,40.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512050,3,M,29.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173850,1,M,1.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412817,4,F,66.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507917,1,F,1.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331805,5,M,6.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556896,2,F,14.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84391,3,F,31.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,6,F,48.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
186416,2,M,14.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404955,4,F,21.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
482729,4,F,19.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442708,2,M,21.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190550,4,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34609,4,F,42.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148769,2,M,10.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386458,2,F,5.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169293,5,F,21.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259059,4,M,31.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
525505,5,F,41.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310633,1,M,32.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436171,4,F,9.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535067,2,M,15.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499068,2,F,31.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
450241,5,F,28.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164563,3,F,9.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312465,3,M,33.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514602,4,F,25.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146724,2,M,35.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455489,4,M,3.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252562,2,F,41.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496985,3,F,40.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243802,6,F,43.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222018,2,F,45.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30098,2,M,63.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537553,5,F,126.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50009,5,F,54.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64009,1,F,7.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489037,4,M,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211350,2,M,17.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230738,5,M,38.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416052,2,M,13.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354322,1,M,36.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116556,5,F,49.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416566,2,M,26.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245936,2,F,27.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440627,3,M,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62634,2,F,41.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428466,6,F,27.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200084,3,M,24.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382938,2,F,153.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
305617,2,M,69.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584102,4,M,7.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375388,5,M,13.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263544,1,F,18.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130706,2,F,18.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335547,5,F,15.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423296,5,F,25.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153518,3,F,28.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320930,3,F,34.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505509,3,M,31.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57680,2,M,46.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284290,3,M,17.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217766,4,M,15.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455460,3,M,36.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129103,3,F,41.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195914,3,F,38.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538227,3,M,51.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271999,2,M,28.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121810,3,F,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515128,2,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111760,2,M,34.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397611,2,M,7.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229167,6,M,31.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396926,4,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108801,3,F,34.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72743,4,F,1.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69706,3,F,48.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349776,2,M,66.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504763,2,F,35.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21016,3,M,8.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
577383,4,F,50.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
458944,5,F,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324693,2,F,4.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143976,3,F,53.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331086,4,F,29.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271416,2,M,7.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388874,4,M,2.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318629,6,F,55.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205608,4,F,33.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345010,3,M,26.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466742,4,M,50.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39852,2,F,16.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499729,2,F,53.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
532933,4,M,5.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264943,5,F,35.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393273,3,F,22.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8496,2,F,29.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15734,5,M,31.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303058,1,M,11.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303523,3,M,35.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268057,2,F,28.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59330,2,M,31.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113100,2,M,90.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524774,3,F,36.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231924,3,F,14.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530835,4,M,6.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272638,4,F,70.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
283994,2,M,8.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237466,3,F,18.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586544,5,M,45.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205135,3,F,53.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376250,4,F,25.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
429186,2,F,11.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587524,2,F,48.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94252,3,F,4.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269328,2,M,23.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434073,2,F,9.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90153,2,F,37.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145058,3,F,20.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16978,2,F,15.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127033,3,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83296,2,M,35.72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91552,4,M,14.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82659,5,M,2.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500464,6,F,35.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540784,2,M,33.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500322,4,M,30.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300936,5,M,31.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86314,4,M,53.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24827,2,F,20.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213592,4,M,31.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246121,4,F,28.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426791,4,M,18.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68772,4,F,2.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523104,2,M,54.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360017,5,M,23.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333799,4,M,56.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242011,5,M,22.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528444,5,F,32.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011,5,F,24.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377744,1,F,5.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591368,3,F,34.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25932,3,F,20.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414713,2,M,27.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499566,3,M,24.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309365,3,F,53.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
581225,4,M,80.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165458,5,M,25.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228627,1,F,56.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52812,3,M,39.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
466019,3,F,17.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539169,1,F,30.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508663,1,F,12.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81772,3,F,42.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314822,2,F,76.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
357747,2,M,14.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203436,2,M,53.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538301,4,F,1.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203994,4,F,19.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178064,2,M,28.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166017,4,M,3.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389817,1,M,1.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326872,3,F,12.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163880,0,E,31.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313294,2,M,10.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304564,3,F,52.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192888,2,F,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
143376,2,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225788,2,F,18.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409455,3,F,2.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7690,0,E,18.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298721,2,F,43.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409042,4,F,54.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452657,2,M,24.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361326,2,F,40.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496135,2,M,29.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246197,2,F,48.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403898,4,M,2.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311450,4,F,36.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439466,5,F,73.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73290,5,F,13.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480539,2,F,24.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386417,2,M,53.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34054,1,M,13.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585106,2,F,5.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221651,4,M,6.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274645,3,F,55.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533290,5,M,50.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249077,1,F,49.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481799,4,M,10.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8998,1,M,10.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208200,2,F,1.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153126,2,F,31.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78610,1,F,24.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288786,3,F,34.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42075,3,F,57.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361573,2,F,31.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349013,4,F,21.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272177,5,F,15.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228997,4,F,3.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99312,6,F,35.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302967,5,M,33.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10825,4,M,44.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95440,2,M,28.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582732,3,F,3.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282543,2,F,235.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290932,4,M,14.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
239172,1,M,22.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69528,4,F,2.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
